sku,quantity,updated_timestamp,processing_timestamp
403342440592948,414,2024-03-13T19:27:56.804517,2024-03-15T19:27:56.811028
400132029231487,801,2024-03-21T19:27:56.804519,2024-03-06T19:27:56.811031
400915883113145,818,2024-03-11T19:27:56.804520,2024-03-25T19:27:56.811034
402160186857624,400,2024-03-14T19:27:56.804522,2024-03-23T19:27:56.811037
405728077453840,516,2024-03-19T19:27:56.804524,2024-03-03T19:27:56.811040
401919314277156,589,2024-03-14T19:27:56.804525,2024-03-18T19:27:56.811043
404447303046457,917,2024-03-04T19:27:56.804527,2024-03-02T19:27:56.811046
401952477312849,914,2024-03-25T19:27:56.804531,2024-03-20T19:27:56.811049
402616031656756,767,2024-03-22T19:27:56.804534,2024-03-09T19:27:56.811053
402104479384326,10,2024-03-04T19:27:56.804537,2024-03-10T19:27:56.811056
404788961089126,372,2024-03-12T19:27:56.804540,2024-03-18T19:27:56.811059
400004317199482,251,2024-03-17T19:27:56.804543,2024-03-06T19:27:56.811063
401705603276349,737,2024-03-26T19:27:56.804546,2024-03-14T19:27:56.811065
400859670465200,168,2024-03-11T19:27:56.804553,2024-03-01T19:27:56.811066
402768516781177,993,2024-03-09T19:27:56.804778,2024-03-07T19:27:56.811068
402956304916841,991,2024-03-01T19:27:56.804787,2024-03-26T19:27:56.811070
403913500119520,395,2024-02-29T19:27:56.804790,2024-03-25T19:27:56.811074
404804320047882,551,2024-03-18T19:27:56.804792,2024-03-03T19:27:56.811077
404457215035136,409,2024-03-15T19:27:56.804793,2024-03-04T19:27:56.811080
403309126000444,843,2024-03-09T19:27:56.804795,2024-03-24T19:27:56.811083
405248732785205,359,2024-02-29T19:27:56.804797,2024-03-12T19:27:56.811086
402119525501869,864,2024-03-20T19:27:56.804798,2024-03-15T19:27:56.811089
400719206067982,748,2024-03-12T19:27:56.804800,2024-03-05T19:27:56.811092
401261061651185,664,2024-03-24T19:27:56.804802,2024-03-22T19:27:56.811096
401422061083889,942,2024-02-27T19:27:56.804803,2024-03-24T19:27:56.811099
404547137382462,54,2024-03-22T19:27:56.804805,2024-03-18T19:27:56.811102
403607451834695,493,2024-02-28T19:27:56.804807,2024-03-18T19:27:56.811104
402842399392577,256,2024-03-05T19:27:56.804808,2024-03-21T19:27:56.811107
405102062848250,864,2024-03-01T19:27:56.804810,2024-03-21T19:27:56.811110
403455346065189,310,2024-02-27T19:27:56.804811,2024-03-12T19:27:56.811113
401886752451661,970,2024-03-01T19:27:56.804813,2024-02-26T19:27:56.811116
400483261176048,946,2024-03-03T19:27:56.804815,2024-03-23T19:27:56.811119
404204548053295,399,2024-03-03T19:27:56.804816,2024-03-18T19:27:56.811123
402993864180008,960,2024-03-02T19:27:56.804818,2024-03-22T19:27:56.811126
405475991201051,720,2024-03-01T19:27:56.804820,2024-03-14T19:27:56.811129
402370919686093,617,2024-03-27T19:27:56.804821,2024-03-10T19:27:56.811132
403118704989622,183,2024-03-07T19:27:56.804824,2024-03-15T19:27:56.811135
404006019452109,370,2024-03-07T19:27:56.804827,2024-03-06T19:27:56.811138
404904799249533,208,2024-03-20T19:27:56.804830,2024-03-09T19:27:56.811140
401758169234766,240,2024-03-10T19:27:56.804833,2024-03-03T19:27:56.811143
403000355758150,927,2024-03-27T19:27:56.804837,2024-03-23T19:27:56.811146
402647771076207,17,2024-03-08T19:27:56.804839,2024-03-25T19:27:56.811149
400694419789275,301,2024-03-04T19:27:56.804843,2024-03-08T19:27:56.811152
404575812883981,443,2024-03-12T19:27:56.804846,2024-03-03T19:27:56.811155
401269077759455,937,2024-03-12T19:27:56.804848,2024-03-05T19:27:56.811158
404025850728555,867,2024-03-03T19:27:56.804851,2024-03-27T19:27:56.811161
404744309310923,988,2024-03-11T19:27:56.804854,2024-03-07T19:27:56.811164
400955985495455,918,2024-03-08T19:27:56.804857,2024-03-24T19:27:56.811167
405519083323221,860,2024-03-26T19:27:56.804860,2024-03-12T19:27:56.811170
402613920439759,225,2024-03-19T19:27:56.804864,2024-03-07T19:27:56.811173
404183843830202,737,2024-03-26T19:27:56.804867,2024-03-20T19:27:56.811176
400896190830580,355,2024-03-19T19:27:56.804870,2024-03-21T19:27:56.811178
401562916698579,466,2024-03-23T19:27:56.804873,2024-03-21T19:27:56.811181
400373363426035,326,2024-03-14T19:27:56.804876,2024-02-28T19:27:56.811184
404134129357953,411,2024-03-11T19:27:56.804879,2024-03-13T19:27:56.811187
404610744947428,884,2024-03-15T19:27:56.804883,2024-03-14T19:27:56.811190
401633177982225,614,2024-03-22T19:27:56.804885,2024-03-01T19:27:56.811199
401941190080615,195,2024-03-26T19:27:56.804887,2024-03-06T19:27:56.811203
403316326420726,110,2024-03-08T19:27:56.804888,2024-03-06T19:27:56.811206
400397394284347,554,2024-03-27T19:27:56.804890,2024-03-12T19:27:56.811209
404344240668725,84,2024-02-29T19:27:56.804892,2024-03-02T19:27:56.811212
405746798969706,861,2024-03-14T19:27:56.804893,2024-03-07T19:27:56.811214
401781249574526,281,2024-03-23T19:27:56.804895,2024-03-13T19:27:56.811262
402769460726737,700,2024-03-03T19:27:56.804897,2024-03-15T19:27:56.811268
405272084078483,492,2024-03-12T19:27:56.804902,2024-03-05T19:27:56.811277
404710121702195,993,2024-02-28T19:27:56.804904,2024-03-19T19:27:56.811281
400537525733878,683,2024-03-19T19:27:56.804906,2024-03-18T19:27:56.811284
404411621965525,429,2024-03-19T19:27:56.804907,2024-03-07T19:27:56.811287
401323787609342,473,2024-03-07T19:27:56.804909,2024-03-27T19:27:56.811290
402808159664625,568,2024-03-12T19:27:56.804911,2024-03-17T19:27:56.811292
403478916755291,220,2024-03-07T19:27:56.804912,2024-03-01T19:27:56.811295
403327433989083,503,2024-03-25T19:27:56.804915,2024-03-09T19:27:56.811298
401514243666828,764,2024-03-08T19:27:56.804917,2024-03-25T19:27:56.811301
403202355557597,299,2024-03-03T19:27:56.804918,2024-03-22T19:27:56.811304
401299509278162,28,2024-02-26T19:27:56.804920,2024-03-10T19:27:56.811307
402504574847048,288,2024-03-24T19:27:56.804922,2024-02-28T19:27:56.811310
404199532445156,13,2024-03-18T19:27:56.804923,2024-03-03T19:27:56.811313
402980446499289,984,2024-03-07T19:27:56.804925,2024-02-29T19:27:56.811316
400325289223998,573,2024-03-12T19:27:56.804926,2024-03-04T19:27:56.811319
403236662995729,37,2024-03-15T19:27:56.804928,2024-03-21T19:27:56.811322
405468778622677,60,2024-03-13T19:27:56.804930,2024-03-07T19:27:56.811326
401367387741167,928,2024-02-29T19:27:56.804931,2024-03-25T19:27:56.811329
404073836770455,750,2024-03-10T19:27:56.804933,2024-03-18T19:27:56.811332
400052550632078,245,2024-03-16T19:27:56.804935,2024-03-18T19:27:56.811335
402786668776439,711,2024-03-16T19:27:56.804936,2024-02-27T19:27:56.811338
404602841195040,826,2024-03-10T19:27:56.804938,2024-03-25T19:27:56.811341
402075516682996,344,2024-02-29T19:27:56.804941,2024-03-26T19:27:56.811344
403466095219211,812,2024-03-14T19:27:56.804944,2024-03-21T19:27:56.811347
400904125761845,877,2024-03-21T19:27:56.804947,2024-03-03T19:27:56.811350
404808789936166,214,2024-02-27T19:27:56.804950,2024-03-26T19:27:56.811353
400566969745831,828,2024-03-07T19:27:56.804953,2024-03-03T19:27:56.811357
400357167404141,798,2024-03-16T19:27:56.804957,2024-02-29T19:27:56.811360
405655117069759,40,2024-03-14T19:27:56.804960,2024-03-16T19:27:56.811364
400394612077787,441,2024-02-26T19:27:56.804962,2024-03-15T19:27:56.811367
405256121047479,408,2024-03-23T19:27:56.804966,2024-03-27T19:27:56.811370
401072371284591,811,2024-03-15T19:27:56.804969,2024-03-16T19:27:56.811373
403224413741585,544,2024-03-03T19:27:56.804972,2024-03-24T19:27:56.811376
401773752061435,214,2024-03-04T19:27:56.804975,2024-03-07T19:27:56.811379
401039645212469,440,2024-02-26T19:27:56.804978,2024-03-26T19:27:56.811382
400700607712014,909,2024-03-23T19:27:56.804998,2024-03-09T19:27:56.811385
401405769396688,849,2024-03-12T19:27:56.805004,2024-03-26T19:27:56.811387
404128660789093,153,2024-03-05T19:27:56.805007,2024-02-28T19:27:56.811389
404263216287055,528,2024-03-12T19:27:56.805010,2024-03-20T19:27:56.811390
402772505995929,439,2024-03-24T19:27:56.805013,2024-03-25T19:27:56.811392
400686896300112,654,2024-03-27T19:27:56.805016,2024-03-17T19:27:56.811394
402447890588835,687,2024-03-05T19:27:56.805019,2024-03-15T19:27:56.811395
402089104127998,162,2024-02-26T19:27:56.805021,2024-03-11T19:27:56.811397
401046022211415,109,2024-03-21T19:27:56.805023,2024-03-15T19:27:56.811399
405517401308546,820,2024-03-17T19:27:56.805024,2024-03-21T19:27:56.811400
402684539872706,102,2024-03-07T19:27:56.805026,2024-02-26T19:27:56.811402
403399843829932,998,2024-03-08T19:27:56.805028,2024-03-16T19:27:56.811403
400346507629996,269,2024-03-15T19:27:56.805029,2024-03-23T19:27:56.811405
405410989443301,990,2024-03-27T19:27:56.805031,2024-03-14T19:27:56.811407
403274021938027,455,2024-03-25T19:27:56.805032,2024-03-19T19:27:56.811408
404989508902854,493,2024-03-15T19:27:56.805034,2024-03-19T19:27:56.811410
404216039803006,625,2024-03-24T19:27:56.805036,2024-03-17T19:27:56.811411
403738521772599,981,2024-02-28T19:27:56.805037,2024-03-24T19:27:56.811413
404649074691778,801,2024-03-21T19:27:56.805039,2024-03-07T19:27:56.811415
402841372076112,389,2024-03-15T19:27:56.805040,2024-03-08T19:27:56.811416
400539299448333,499,2024-02-28T19:27:56.805042,2024-03-05T19:27:56.811418
404672403657060,153,2024-03-07T19:27:56.805044,2024-03-20T19:27:56.811419
405810562810006,385,2024-03-04T19:27:56.805045,2024-03-04T19:27:56.811421
401208902625969,898,2024-03-13T19:27:56.805047,2024-03-03T19:27:56.811422
400701371356755,892,2024-03-06T19:27:56.805048,2024-02-29T19:27:56.811424
401382371929621,256,2024-03-19T19:27:56.805050,2024-03-01T19:27:56.811426
400633262505384,154,2024-03-10T19:27:56.805052,2024-03-09T19:27:56.811427
404458052307444,568,2024-03-12T19:27:56.805053,2024-03-20T19:27:56.811429
404813791426041,230,2024-03-24T19:27:56.805055,2024-03-12T19:27:56.811430
400949802104553,540,2024-03-01T19:27:56.805056,2024-03-21T19:27:56.811432
401024986507736,84,2024-03-06T19:27:56.805058,2024-02-27T19:27:56.811434
400524084145697,143,2024-03-24T19:27:56.805060,2024-02-26T19:27:56.811435
404790254745581,370,2024-03-07T19:27:56.805061,2024-03-12T19:27:56.811437
401019388334548,745,2024-03-27T19:27:56.805063,2024-03-14T19:27:56.811438
403270904974491,496,2024-03-12T19:27:56.805065,2024-03-22T19:27:56.811440
405301765243070,672,2024-03-24T19:27:56.805066,2024-03-02T19:27:56.811442
404329071373867,606,2024-03-26T19:27:56.805068,2024-03-08T19:27:56.811443
403406104310478,643,2024-03-12T19:27:56.805069,2024-03-24T19:27:56.811445
403983772887196,980,2024-03-09T19:27:56.805071,2024-03-17T19:27:56.811446
402942761960518,393,2024-03-26T19:27:56.805072,2024-03-18T19:27:56.811448
405801846093360,374,2024-03-21T19:27:56.805074,2024-03-14T19:27:56.811449
402517099441092,432,2024-03-09T19:27:56.805076,2024-03-21T19:27:56.811451
400876455098890,259,2024-03-14T19:27:56.805077,2024-03-18T19:27:56.811453
400111807454635,676,2024-03-11T19:27:56.805079,2024-03-18T19:27:56.811454
405671319545264,947,2024-03-11T19:27:56.805081,2024-03-26T19:27:56.811456
404650427467143,100,2024-03-10T19:27:56.805082,2024-03-17T19:27:56.811457
401923447073408,478,2024-02-28T19:27:56.805084,2024-03-17T19:27:56.811459
401197346280747,371,2024-03-08T19:27:56.805085,2024-03-15T19:27:56.811460
404546149731126,324,2024-03-04T19:27:56.805087,2024-03-15T19:27:56.811472
404612174122350,905,2024-03-01T19:27:56.805089,2024-03-01T19:27:56.811475
402459725272483,972,2024-03-15T19:27:56.805090,2024-03-20T19:27:56.811477
402635470732873,691,2024-03-10T19:27:56.805092,2024-03-06T19:27:56.811478
405607193046809,450,2024-02-27T19:27:56.805094,2024-03-04T19:27:56.811480
405360134699208,748,2024-03-23T19:27:56.805095,2024-03-11T19:27:56.811482
401457825194374,755,2024-03-24T19:27:56.805097,2024-03-26T19:27:56.811483
405182110845257,830,2024-02-28T19:27:56.805098,2024-03-14T19:27:56.811485
405664870304285,897,2024-03-24T19:27:56.805100,2024-03-10T19:27:56.811486
400053599338375,970,2024-03-05T19:27:56.805102,2024-03-20T19:27:56.811488
403255625066566,675,2024-03-04T19:27:56.805103,2024-03-04T19:27:56.811489
401264075367339,294,2024-03-17T19:27:56.805105,2024-03-26T19:27:56.811491
401870364407306,277,2024-03-23T19:27:56.805106,2024-03-05T19:27:56.811493
401358953036979,58,2024-03-17T19:27:56.805108,2024-03-04T19:27:56.811494
405978814133103,835,2024-03-21T19:27:56.805110,2024-03-25T19:27:56.811496
403100920744618,505,2024-03-23T19:27:56.805111,2024-03-12T19:27:56.811497
405800001713785,432,2024-03-14T19:27:56.805113,2024-03-22T19:27:56.811499
400732270469608,473,2024-03-20T19:27:56.805119,2024-02-27T19:27:56.811507
402191647808066,907,2024-03-21T19:27:56.805121,2024-03-01T19:27:56.811509
404144609496359,422,2024-03-05T19:27:56.805123,2024-03-19T19:27:56.811510
402707124182984,185,2024-03-24T19:27:56.805124,2024-03-23T19:27:56.811512
400249257687698,60,2024-02-29T19:27:56.805126,2024-03-09T19:27:56.811514
405103148132686,47,2024-03-19T19:27:56.805128,2024-03-22T19:27:56.811515
405359320691211,855,2024-03-23T19:27:56.805129,2024-03-01T19:27:56.811517
405850732989772,396,2024-02-27T19:27:56.805131,2024-03-04T19:27:56.811518
401553760757844,219,2024-03-17T19:27:56.805134,2024-03-10T19:27:56.811520
400002756337469,967,2024-03-19T19:27:56.805135,2024-03-17T19:27:56.811522
401345739709614,886,2024-03-10T19:27:56.805137,2024-03-04T19:27:56.811523
402495973114499,67,2024-03-27T19:27:56.805139,2024-03-02T19:27:56.811525
403145182710932,917,2024-02-29T19:27:56.805140,2024-03-05T19:27:56.811527
405553199830838,14,2024-03-09T19:27:56.805142,2024-02-29T19:27:56.811528
404369642977815,319,2024-03-24T19:27:56.805143,2024-03-07T19:27:56.811530
402760808568586,236,2024-03-16T19:27:56.805145,2024-03-17T19:27:56.811531
404258406338761,628,2024-03-25T19:27:56.805147,2024-03-09T19:27:56.811533
405685608119565,472,2024-03-01T19:27:56.805148,2024-03-19T19:27:56.811534
403608360806498,672,2024-03-18T19:27:56.805150,2024-03-27T19:27:56.811536
400342067929316,514,2024-03-21T19:27:56.805152,2024-02-27T19:27:56.811538
403939977690462,53,2024-03-22T19:27:56.805162,2024-03-27T19:27:56.811539
405054466533319,786,2024-03-24T19:27:56.805164,2024-03-14T19:27:56.811541
405575816599236,331,2024-03-09T19:27:56.805166,2024-03-15T19:27:56.811542
400635253096293,424,2024-03-04T19:27:56.805167,2024-03-07T19:27:56.811544
401501902597111,172,2024-03-26T19:27:56.805169,2024-03-19T19:27:56.811546
402422414455661,391,2024-03-07T19:27:56.805170,2024-02-28T19:27:56.811547
402464098045610,987,2024-03-08T19:27:56.805172,2024-03-06T19:27:56.811549
400216702229017,517,2024-03-23T19:27:56.805174,2024-03-03T19:27:56.811551
405133003230274,60,2024-02-27T19:27:56.805175,2024-03-03T19:27:56.811552
400737348011624,150,2024-03-25T19:27:56.805177,2024-03-04T19:27:56.811554
403161196066173,513,2024-02-27T19:27:56.805179,2024-03-25T19:27:56.811555
405179888733801,648,2024-03-27T19:27:56.805181,2024-03-04T19:27:56.811557
402737756674394,625,2024-02-26T19:27:56.805182,2024-03-20T19:27:56.811559
400840443360414,622,2024-02-27T19:27:56.805184,2024-03-15T19:27:56.811560
402370081920294,243,2024-03-11T19:27:56.805186,2024-03-09T19:27:56.811562
405903352671307,479,2024-02-29T19:27:56.805187,2024-03-26T19:27:56.811564
402874457190673,58,2024-03-02T19:27:56.805189,2024-02-28T19:27:56.811565
403394841017790,782,2024-03-24T19:27:56.805190,2024-03-11T19:27:56.811567
405990068008175,491,2024-03-22T19:27:56.805192,2024-03-14T19:27:56.811569
405502897746075,749,2024-03-18T19:27:56.805194,2024-03-26T19:27:56.811570
405651715316692,699,2024-03-08T19:27:56.805195,2024-03-17T19:27:56.811572
400954894933174,480,2024-03-05T19:27:56.805197,2024-03-26T19:27:56.811573
400036228441610,481,2024-03-10T19:27:56.805199,2024-03-27T19:27:56.811575
404737235456266,973,2024-03-17T19:27:56.805200,2024-03-09T19:27:56.811577
404123910747540,344,2024-03-20T19:27:56.805202,2024-03-23T19:27:56.811578
401431262633265,127,2024-03-15T19:27:56.805204,2024-02-26T19:27:56.811580
405937873572390,581,2024-03-12T19:27:56.805205,2024-03-22T19:27:56.811581
401256714724997,324,2024-03-13T19:27:56.805207,2024-03-17T19:27:56.811583
402106642046501,171,2024-03-01T19:27:56.805209,2024-03-10T19:27:56.811585
404787979465220,876,2024-03-27T19:27:56.805210,2024-03-23T19:27:56.811586
405264151536284,135,2024-03-24T19:27:56.805212,2024-03-18T19:27:56.811588
403821413826270,561,2024-03-25T19:27:56.805214,2024-02-27T19:27:56.811590
402088979055243,95,2024-03-14T19:27:56.805215,2024-03-01T19:27:56.811591
400756507612105,111,2024-03-09T19:27:56.805217,2024-02-28T19:27:56.811593
402984986501470,329,2024-03-21T19:27:56.805218,2024-03-13T19:27:56.811594
401578019056284,581,2024-03-15T19:27:56.805220,2024-03-17T19:27:56.811596
403445186830854,912,2024-03-05T19:27:56.805222,2024-03-10T19:27:56.811598
405322248289951,908,2024-03-10T19:27:56.805223,2024-03-06T19:27:56.811599
401198813898508,339,2024-03-19T19:27:56.805225,2024-03-05T19:27:56.811601
400225983481804,299,2024-03-13T19:27:56.805227,2024-02-28T19:27:56.811602
401953718327714,595,2024-03-15T19:27:56.805228,2024-03-12T19:27:56.811604
405286163558843,37,2024-03-15T19:27:56.805230,2024-03-19T19:27:56.811606
401711340929769,554,2024-03-10T19:27:56.805232,2024-03-18T19:27:56.811607
404015511288669,886,2024-03-10T19:27:56.805233,2024-03-25T19:27:56.811609
403553541635350,526,2024-03-12T19:27:56.805235,2024-03-11T19:27:56.811611
405212260326149,954,2024-02-26T19:27:56.805237,2024-03-18T19:27:56.811612
403166770603731,634,2024-03-20T19:27:56.805238,2024-03-25T19:27:56.811614
400451789321092,641,2024-03-14T19:27:56.805240,2024-02-26T19:27:56.811615
402318328164432,107,2024-03-19T19:27:56.805242,2024-03-23T19:27:56.811621
401858806563908,412,2024-02-26T19:27:56.805243,2024-03-26T19:27:56.811623
404882140962662,783,2024-03-10T19:27:56.805245,2024-03-24T19:27:56.811625
402641245094159,74,2024-03-08T19:27:56.805247,2024-03-16T19:27:56.811626
404113371463537,927,2024-03-24T19:27:56.805248,2024-03-20T19:27:56.811628
405440292416323,654,2024-02-29T19:27:56.805250,2024-03-09T19:27:56.811630
404316369802084,489,2024-03-23T19:27:56.805252,2024-03-26T19:27:56.811631
401219646580874,504,2024-03-09T19:27:56.805253,2024-03-13T19:27:56.811633
403302970311965,251,2024-03-20T19:27:56.805255,2024-03-11T19:27:56.811634
400400478905249,568,2024-02-28T19:27:56.805256,2024-03-25T19:27:56.811636
404789869719042,490,2024-03-17T19:27:56.805258,2024-03-14T19:27:56.811638
404028034137716,753,2024-02-28T19:27:56.805260,2024-02-26T19:27:56.811639
400574346471669,485,2024-03-09T19:27:56.805261,2024-03-22T19:27:56.811641
403614083047290,7,2024-03-18T19:27:56.805263,2024-03-13T19:27:56.811643
401621839172510,441,2024-03-26T19:27:56.805265,2024-03-22T19:27:56.811644
400762254142559,521,2024-03-27T19:27:56.805266,2024-03-11T19:27:56.811646
403872412428889,61,2024-03-06T19:27:56.805268,2024-03-11T19:27:56.811647
403938249912112,255,2024-03-06T19:27:56.805270,2024-03-20T19:27:56.811649
400543256836160,195,2024-03-06T19:27:56.805271,2024-03-13T19:27:56.811651
404533244179250,566,2024-02-28T19:27:56.805273,2024-03-08T19:27:56.811652
405080008611813,497,2024-03-27T19:27:56.805274,2024-03-22T19:27:56.811654
401463829414320,330,2024-03-17T19:27:56.805276,2024-03-10T19:27:56.811655
403303198779324,674,2024-03-09T19:27:56.805278,2024-03-19T19:27:56.811657
405265006959249,87,2024-03-27T19:27:56.805279,2024-03-22T19:27:56.811659
404173764580371,166,2024-03-23T19:27:56.805281,2024-03-13T19:27:56.811662
405675951267773,331,2024-03-06T19:27:56.805282,2024-02-28T19:27:56.811665
400571389565459,103,2024-03-05T19:27:56.805284,2024-03-17T19:27:56.811668
405380247854842,103,2024-03-27T19:27:56.805286,2024-02-26T19:27:56.811671
405450417358382,507,2024-03-06T19:27:56.805287,2024-03-11T19:27:56.811675
402970977049852,920,2024-03-18T19:27:56.805289,2024-03-04T19:27:56.811678
402225533616797,115,2024-02-28T19:27:56.805291,2024-03-01T19:27:56.811680
404130960297473,209,2024-02-28T19:27:56.805292,2024-03-07T19:27:56.811683
401575391141297,413,2024-03-05T19:27:56.805294,2024-03-22T19:27:56.811686
403237206528824,717,2024-03-26T19:27:56.805296,2024-03-02T19:27:56.811689
401026000663162,294,2024-03-21T19:27:56.805297,2024-03-12T19:27:56.811691
405621161153271,757,2024-03-16T19:27:56.805299,2024-03-11T19:27:56.811695
403227353408627,223,2024-03-03T19:27:56.805302,2024-03-22T19:27:56.811698
405902519705035,105,2024-03-23T19:27:56.805304,2024-02-26T19:27:56.811701
401221939120282,199,2024-03-09T19:27:56.805309,2024-03-25T19:27:56.811704
404493719359462,923,2024-03-17T19:27:56.805311,2024-03-13T19:27:56.811707
403367569573644,837,2024-03-07T19:27:56.805313,2024-03-19T19:27:56.811711
402487641894529,512,2024-03-06T19:27:56.805315,2024-03-23T19:27:56.811714
403574372670018,529,2024-03-17T19:27:56.805316,2024-03-10T19:27:56.811928
404826474653537,927,2024-03-07T19:27:56.805318,2024-03-02T19:27:56.811942
402613300722604,37,2024-03-18T19:27:56.805321,2024-03-17T19:27:56.811954
404337767852462,670,2024-03-13T19:27:56.805323,2024-02-28T19:27:56.811957
402037382480041,383,2024-03-25T19:27:56.805324,2024-03-24T19:27:56.811961
404985653605325,92,2024-03-12T19:27:56.805326,2024-02-28T19:27:56.811963
400234331641157,747,2024-03-12T19:27:56.805328,2024-03-26T19:27:56.811966
401604978168904,649,2024-03-21T19:27:56.805330,2024-03-25T19:27:56.811969
400473551602243,480,2024-02-26T19:27:56.805331,2024-03-07T19:27:56.811972
404144264284313,205,2024-03-20T19:27:56.805333,2024-03-09T19:27:56.811975
405131434500280,421,2024-03-05T19:27:56.805335,2024-03-15T19:27:56.811979
403522492014564,469,2024-03-26T19:27:56.805336,2024-03-23T19:27:56.811982
405280508784583,856,2024-03-13T19:27:56.805338,2024-03-20T19:27:56.811985
405539393379510,463,2024-03-14T19:27:56.805339,2024-03-22T19:27:56.811988
401799089551452,750,2024-03-03T19:27:56.805341,2024-03-01T19:27:56.811991
400820543230421,549,2024-03-21T19:27:56.805345,2024-03-03T19:27:56.811995
403339557563717,609,2024-02-27T19:27:56.805347,2024-03-20T19:27:56.811998
402968893402431,390,2024-03-11T19:27:56.805350,2024-02-26T19:27:56.812001
404491141887661,225,2024-03-10T19:27:56.805353,2024-03-10T19:27:56.812004
400123724310495,240,2024-03-21T19:27:56.805356,2024-03-24T19:27:56.812007
404350562056740,735,2024-03-26T19:27:56.805360,2024-03-25T19:27:56.812010
400482289257733,711,2024-03-20T19:27:56.805363,2024-03-06T19:27:56.812013
403808436415988,508,2024-03-16T19:27:56.805366,2024-03-22T19:27:56.812017
401358668273013,459,2024-03-19T19:27:56.805369,2024-03-04T19:27:56.812020
404344604657413,273,2024-03-07T19:27:56.805373,2024-03-04T19:27:56.812023
403394127040625,626,2024-03-12T19:27:56.805376,2024-02-28T19:27:56.812026
405905255376913,817,2024-03-15T19:27:56.805379,2024-03-19T19:27:56.812029
404663818707068,227,2024-02-28T19:27:56.805382,2024-03-15T19:27:56.812032
404785904851503,406,2024-03-06T19:27:56.805385,2024-02-26T19:27:56.812035
403575649506846,342,2024-03-08T19:27:56.805388,2024-03-10T19:27:56.812038
404682539838346,679,2024-03-10T19:27:56.805391,2024-03-22T19:27:56.812042
403365563912563,237,2024-03-17T19:27:56.805394,2024-03-24T19:27:56.812045
401175833475826,834,2024-03-08T19:27:56.805397,2024-03-23T19:27:56.812048
404650537756934,9,2024-03-04T19:27:56.805401,2024-02-27T19:27:56.812051
404581981641287,253,2024-03-21T19:27:56.805403,2024-03-25T19:27:56.812058
400711239173992,326,2024-03-04T19:27:56.805407,2024-03-05T19:27:56.812061
400695585867349,999,2024-02-29T19:27:56.805410,2024-03-19T19:27:56.812064
403865282867899,749,2024-03-21T19:27:56.805413,2024-03-21T19:27:56.812067
400443746856529,286,2024-03-09T19:27:56.805416,2024-03-14T19:27:56.812070
400202745640768,566,2024-02-27T19:27:56.805419,2024-03-22T19:27:56.812072
404227042617109,442,2024-03-15T19:27:56.805422,2024-03-21T19:27:56.812075
400769855944401,829,2024-03-24T19:27:56.805425,2024-02-28T19:27:56.812078
400283906809257,212,2024-03-04T19:27:56.805429,2024-03-03T19:27:56.812081
405119702334957,415,2024-03-05T19:27:56.805432,2024-03-16T19:27:56.812084
400763944977370,252,2024-03-09T19:27:56.805435,2024-03-15T19:27:56.812087
403273904184275,536,2024-03-26T19:27:56.805438,2024-03-24T19:27:56.812090
400797572427132,330,2024-03-14T19:27:56.805441,2024-03-12T19:27:56.812094
402252102558370,892,2024-03-14T19:27:56.805444,2024-02-26T19:27:56.812097
404981138053442,779,2024-03-05T19:27:56.805448,2024-03-04T19:27:56.812100
405279037907547,222,2024-03-24T19:27:56.805451,2024-02-29T19:27:56.812103
401515410777688,224,2024-03-14T19:27:56.805454,2024-03-15T19:27:56.812105
402804943423161,584,2024-03-27T19:27:56.805457,2024-03-24T19:27:56.812108
405001567256889,603,2024-03-07T19:27:56.805461,2024-03-10T19:27:56.812111
400262340518303,762,2024-03-07T19:27:56.805463,2024-03-14T19:27:56.812115
404999323706708,938,2024-03-02T19:27:56.805467,2024-03-09T19:27:56.812118
400530713722036,116,2024-03-06T19:27:56.805470,2024-03-18T19:27:56.812121
404418654980125,885,2024-03-07T19:27:56.805473,2024-03-08T19:27:56.812124
405465228763456,302,2024-03-11T19:27:56.805476,2024-03-23T19:27:56.812126
401983755276803,308,2024-03-20T19:27:56.805479,2024-03-16T19:27:56.812130
405343146564027,261,2024-03-14T19:27:56.805483,2024-03-06T19:27:56.812133
400880658742184,685,2024-03-04T19:27:56.805486,2024-03-16T19:27:56.812136
404479417222438,328,2024-03-18T19:27:56.805489,2024-03-19T19:27:56.812139
402322733579289,95,2024-03-25T19:27:56.805492,2024-03-10T19:27:56.812142
403660065363842,720,2024-03-19T19:27:56.805496,2024-03-16T19:27:56.812145
402741505395123,775,2024-03-07T19:27:56.805498,2024-03-09T19:27:56.812148
400740120869227,262,2024-03-23T19:27:56.805501,2024-03-21T19:27:56.812151
404159212621357,759,2024-03-11T19:27:56.805504,2024-03-25T19:27:56.812154
403443328955164,414,2024-03-15T19:27:56.805507,2024-03-15T19:27:56.812157
401549874595147,527,2024-03-22T19:27:56.805510,2024-03-27T19:27:56.812161
404311026499669,422,2024-03-13T19:27:56.805514,2024-02-29T19:27:56.812163
404021749259741,751,2024-03-20T19:27:56.805517,2024-03-21T19:27:56.812164
405468873138507,756,2024-03-25T19:27:56.805520,2024-03-25T19:27:56.812166
404199192025176,690,2024-03-25T19:27:56.805524,2024-03-02T19:27:56.812168
401811291764208,328,2024-03-15T19:27:56.805527,2024-03-16T19:27:56.812169
401364065743961,332,2024-03-24T19:27:56.805530,2024-03-14T19:27:56.812171
